UniqueCount	AmbigCount
0	525
7	525
0	521
0	521
0	613
0	317
0	0
2	2
1	8
0	2
0	1
6	8
0	3
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	9
1	18
0	9
0	9
0	9
0	9
0	6
0	5
0	7
0	6
0	3
0	7
0	5
0	0
0	5
0	2
0	2
0	2
0	2
1	25
0	34
0	35
0	35
0	35
0	27
0	35
0	35
0	35
0	34
0	35
1	35
0	35
0	35
0	35
0	23
0	33
0	10
0	0
0	10
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	0
163	72
0	15
0	11
1	6
0	19
0	0
1	0
0	0
0	0
0	0
0	0
0	89
1	34
1	29
0	32
8	44
6	18
0	27
0	13
0	349
3	368
0	61
0	47
0	47
0	30
149	32
0	32
17	95
3	0
3	76
8	241
0	49
1	44
3	45
0	8
5	379
0	227
9	647
0	429
0	68
1	130
0	125
0	23
0	101
0	86
0	59
0	1
0	0
0	0
0	1
0	0
0	0
1	12
1	0
0	67
13	61
0	82
0	103
2	52
1	46
0	70
0	51
0	20
0	24
3	20
0	11
0	4
0	8
0	7
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
467	146
21	146
1	58
2	0
0	51
0	15
0	50
1	51
0	44
0	0
0	0
0	2
0	3
0	1
0	4
0	0
0	0
0	22
0	22
0	2
0	3
0	3
0	0
2	1239
49	280
0	1598
0	997
59	1571
1	645
0	1527
0	1364
5	602
1	743
0	0
8	1
2	7
0	0
0	64
413	465
13	349
2	265
5	197
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	48
0	48
0	30
0	11
0	0
1	593
0	593
0	510
0	20
0	198
0	315
0	25
2	245
0	12
0	35
3	4
0	4
2	3
0	25
1	106
2	106
0	0
0	8
0	1
11	23
1	0
0	0
0	0
0	0
0	0
0	1
0	2
0	0
0	0
0	0
0	0
0	27504
23	21452
3	24492
0	25544
5	21597
1	7264
0	8036
1	6665
1	5447
0	4602
3	2703
0	2212
1	2243
5	4009
24	4165
1	0
0	0
1	1
0	0
0	2
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	4
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
135	23
0	0
2	9
168	6
2	6
0	3
0	3
0	0
0	3
1	5
0	5
0	5
0	0
0	5
248	389
2	381
0	168
209	193
0	118
0	193
0	145
0	0
0	4
0	4
0	4
0	0
0	0
48	31
5	0
3	81
58	37
0	67
0	0
0	5
2	156
0	145
0	146
1	0
0	92
0	93
0	8
1	11
0	0
0	0
20	0
7	1517
0	1392
0	499
16	1258
1	1551
0	71
0	0
0	0
0	0
34	49
11	49
0	34
0	28
0	0
0	0
2	53
134	154
0	139
3	130
0	11
1	0
4	21
0	38
23	48
0	4
0	1
1	0
0	0
0	0
0	0
0	4
1	4
8	408
0	451
0	451
0	41
0	18
0	38
1	29
0	18
1	40
0	4
0	0
0	0
0	0
24	217
0	457
0	303
0	443
0	199
0	345
1	346
0	343
0	0
0	8
0	11
0	11
0	57
0	9
0	0
0	2
0	5
0	1
3	1
1	15
0	0
0	1
0	1
0	0
4	4875
27	37
2978	12288
9	2086
0	3865
24	3402
22	4387
3	842
1	4544
6	1014
1	4
0	61
0	29
1	84
0	52
0	9
4	111
0	9
17	91
0	42
0	45
3	8
301	195
1	90
10	171
0	8
5	23
99	25
0	25
0	0
0	0
1	0
24	36
0	0
0	2
0	32
0	2
2	25
0	5
0	4
0	0
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	324
0	1275
0	520
0	628
0	897
0	278
0	428
0	480
6	1601
0	629
0	403
0	958
0	537
0	441
0	513
0	532
0	345
0	567
0	79
0	273
0	223
0	233
0	162
0	82
0	70
0	6
0	0
0	223
0	151
0	71
0	36
0	1
0	0
0	164
0	14
0	1
1	1
0	1
4	0
0	0
0	0
0	0
1	102
173	310
0	42
1	58
1	191
0	64
1	683
9	715
6	247
0	19
0	69
0	97
1	17
0	8
0	0
0	61
0	95
1	5
0	4
0	1
3	335
428	365
1	63
0	51
0	52
11	30
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
163	58
0	45
0	19
9	13
0	0
0	0
0	0
2	0
2	0
0	0
0	0
2	5
0	2
0	69
12	73
0	26
0	24
0	7
0	0
0	153
0	55
0	163
0	174
2	82
0	70
0	161
0	33
2	25
20	58
1	30
0	36
0	225
1	225
0	148
0	142
0	153
0	94
14	117
4	113
1	38
2	6
3	319
3	188
3	182
6	10
3	452
0	248
0	424
0	298
0	202
0	242
0	200
0	244
0	112
1	67
0	15
0	0
0	15
0	13
0	9
0	20
0	12
0	0
0	232
0	228
0	226
0	230
0	91
0	79
0	94
0	93
0	77
0	74
1	55
0	21
0	21
0	15
0	15
4	10
0	7
0	5
1	0
0	297
0	309
0	21
4	171
0	156
1	39
1	39
6	48
2	12
3	4
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	3
0	3
0	3
1	0
1	3
2	3
0	0
0	0
99	585
0	568
8	523
0	306
5	156
341	845
0	255
1	272
2	75
0	149
0	60
2	359
0	0
0	794
0	794
0	801
2	261
4	800
0	477
0	46
0	42
0	68
0	794
0	798
0	762
4	142
1	713
0	738
0	791
0	19
0	792
0	10
0	45
0	794
0	794
0	823
0	794
0	794
0	792
0	52
0	754
0	49
1	677
3	611
1	392
0	352
0	0
0	53
17	97
7	84
0	64
0	11
5	26
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	5
0	1
0	0
0	0
0	0
4	427
0	428
0	0
0	7
0	323
0	118
0	113
0	41
0	5
0	3
0	172
0	165
0	77
0	0
0	3
0	3
0	95
2	11
0	19
0	9
0	0
0	0
824	256
16	31
0	232
9	7
0	0
0	0
12	0
0	0
0	0
0	0
0	0
1	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	4
0	203
0	170
0	24
0	5
0	1
0	202
0	197
0	1
0	1
0	12
0	2
1	0
0	0
0	21
0	21
1	21
0	13
2	44
0	7
0	44
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	21
0	21
2	18
0	3
0	3
0	316
5	314
0	103
18	311
0	339
0	285
0	0
0	0
0	0
0	0
0	7
0	7
0	0
0	7
0	0
0	1
0	1
0	0
0	1
0	0
0	1
0	1
0	4
1	3
0	3
0	3
0	2
0	2
0	2
0	1
0	0
0	0
0	0
0	3
0	0
1	16
0	11
2116	502
1	502
0	8
0	8
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
4	145
0	155
2	108
1	137
0	31
0	84
0	63
0	59
0	56
0	47
0	14
0	59
0	167
0	168
1	68
0	172
0	46
0	10
0	6
2	21
0	5
0	0
0	0
131	2
2	4
1	14
0	0
0	0
124	119
0	34
1	8
0	66
0	7
0	0
0	58
0	0
0	540
6	523
0	33
0	494
1	118
0	1
0	1
6	0
6	2
0	0
0	0
1	0
0	0
0	0
0	9
0	11
0	19
0	7
0	381
0	7
0	9
0	31
0	30
6	384
4	39
8	122
0	198
0	23
0	49
12	7
3	579
0	55
43	2
0	95
669	121
0	17
0	39
0	34
1	28
0	0
0	26
0	29
0	174
0	137
0	169
0	39
2	0
0	17
0	13
1	9
0	4
1	33
0	29
0	14
0	48
0	36
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	1
0	1
0	1
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
42	38
0	38
1193	715
0	70
0	364
2	281
1	0
1	0
0	0
0	54
6	54
0	22
2	7
0	5
0	5
0	0
0	0
0	0
35	8
9	1
1	1
0	0
89	76
0	51
0	51
0	29
0	0
3	344
37	1166
0	181
8	1169
0	16
0	201
2	340
8	1164
0	264
0	1
0	0
0	259
0	0
0	0
0	0
0	0
0	84
0	199
2	441
12	0
1	386
0	67
0	54
0	356
0	175
9	400
0	106
4	16
3	6
10	42
0	19
3	24
5	3
2	2
1	2
0	32
5	19
1	20
0	5
1	22
0	0
0	0
78	856
0	495
1	514
14	5
6	92
23	38
77	55
0	0
8	81
1	151
21	194
29	240
3	172
23	187
1	73
0	4
4	16
0	8
0	0
0	264
0	0
0	0
0	0
0	0
0	8
0	13
77	111
0	70
0	38
0	18
1	1
39	11
0	10
0	5
7	7
1	7
0	26
1	17
0	0
0	2
0	8
0	15
1	10
0	15
0	2
0	0
0	0
0	0
0	0
0	0
32	20
0	20
0	26
0	0
0	19
0	26
0	14
0	0
0	3
0	0
0	22
4	22
0	13
1	16
19	19
1	6
0	22
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	453
0	512
0	512
0	199
0	145
1	52
3	80
0	31
0	7
1	21
2	104
0	36
0	37
1	61
0	32
26	662
0	120
0	118
1	332
0	373
0	234
0	232
0	118
8	45
0	21
1	24
0	22
2	0
0	0
0	0
9	37
0	0
0	36
3	36
44	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	16
482	876
0	152
8	708
5	223
15	221
0	0
0	194
0	186
0	146
0	12
0	15
1	46
0	0
0	0
0	0
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
156	1
0	0
0	0
30	5
0	6
1	6
0	0
1	185
0	302
2	268
0	170
0	27
7	48
0	0
0	0
455	134
0	48
1	128
6	84
69	401
370	1886
6	843
9	246
0	173
0	11
0	137
0	32
0	36
0	22
1	111
1	333
0	718
0	18
0	7
1	503
0	0
1	0
21	542
1	161
2	523
0	479
1	97
0	36
0	23
0	87
1	26
0	45
1	21
0	22
2	21
589	83
0	7
1	76
1	0
0	4
0	5
0	5
0	0
1	2
0	0
77	410
0	361
0	181
3	86
1	211
0	0
2	163
17	159
0	118
0	125
0	121
10	14
0	1567
0	1148
0	1315
2	457
2	1114
0	1390
2	1083
0	1356
0	1280
0	1189
0	626
0	431
0	320
0	417
3	47
0	0
0	171
10	166
64	287
0	17
0	10
5	13
5	180
0	173
1	108
1	3
0	169
0	0
0	0
0	237
0	81
0	113
0	91
0	285
0	75
0	286
46	286
0	81
0	285
0	65
0	286
0	111
0	285
0	249
0	214
0	84
1	0
4	0
1	84
0	109
1	53
0	0
0	34
1	24
0	5
0	10
0	0
0	0
83	13
1	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
1	2
0	2
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
383	99
4	99
431	0
0	0
53	0
5	103
37	103
297	575
0	534
0	490
0	0
25	540
22	2119
0	2101
0	82
0	302
0	234
0	0
0	5
0	4
0	9
0	11
0	10
0	4
0	2
0	0
0	0
0	126
0	123
0	108
0	4
0	8
0	7
1	4
0	0
2	1485
0	1439
81	1199
0	336
5	101
1	285
30	392
2	192
17	201
9	203
4	91
0	28
0	103
8	22
5	722
0	790
0	844
0	755
0	773
0	774
0	839
2	175
0	817
0	53
0	0
0	203
0	203
0	162
1	96
0	27
0	0
11	20
0	0
0	0
0	0
0	0
0	0
0	1
0	2461
0	2460
8	1426
0	1787
1	185
0	1111
8	1169
1	798
1	104
0	240
0	161
0	123
1	79
0	77
0	0
4	7
0	7
0	0
0	0
0	0
0	0
0	1
0	70
0	0
0	65
0	5
0	103
12	112
30	21
5	19
0	92
0	25
0	60
0	8
0	49
0	25
0	11
0	0
0	1
0	4
0	3
0	4
0	4
0	3
0	3
0	0
0	589
0	628
55	691
0	645
0	693
2	610
1	603
0	515
1	106
0	41
0	2
0	0
0	0
0	308
0	287
10	108
0	9
2	255
0	18
0	3
0	19
0	48
0	35
7	163
2	38
0	26
0	43
0	15
0	0
3	118
0	4
1	18
1210	829
4	369
0	19
0	125
0	101
0	7
0	58
0	29
0	7
0	33
1	16
0	8
0	66
1	57
0	43
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	43
0	43
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	124
0	121
0	130
0	130
0	44
0	46
0	80
17	126
0	1
0	125
3	45
4	44
0	1222
0	1140
3	1142
0	299
0	415
0	1254
0	204
1	103
2	403
0	277
0	633
1	124
0	20
0	0
0	0
4	1
0	1
0	1
1	0
0	0
0	0
0	0
1	67
0	413
0	401
0	396
0	45
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	428
0	1421
1	1322
7	1030
2	883
0	240
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	831
0	855
23	801
0	34
0	233
34	118
0	19
0	0
0	0
0	1009
0	1009
0	423
10	107
0	26
1	0
0	0
0	0
359	0
0	0
0	14
0	12
0	13
0	14
0	14
0	0
3	6
0	1
0	269
0	1998
16	1855
0	1847
0	833
27	1976
1	1193
0	1601
0	1468
0	600
6	327
0	760
0	75
6	84
9	80
0	2
0	8
3	10
13	14
0	6
1	3
0	3
0	0
0	0
0	3
2	3
1	1
0	1
0	1
0	0
0	0
0	46
0	92
0	38
0	9
0	61
0	66
0	18
0	17
0	15
0	8
0	10
0	0
152	5
0	4
0	0
359	1373
5	709
78	664
4	0
1	0
0	0
0	0
58	5299
34	3849
0	5931
0	5440
0	5434
0	4812
1	11
0	40
0	36
0	14
0	2
0	337
0	337
0	273
0	16
59	164
0	15
0	152
38	354
0	102
0	99
0	183
0	207
0	157
0	134
2	36
0	265
0	140
0	621
1	479
1	572
1	137
0	556
3	11
0	257
0	307
0	114
0	234
0	239
0	178
1	53
15	39
0	139
0	44
0	202
0	159
0	193
0	133
2	41
0	27
0	55
0	19
1	2
199	0
12	16
0	0
0	0
0	0
0	0
0	247
1	45
2	188
34	279
0	15
20	669
0	423
0	340
2	314
5	335
0	84
0	321
1	238
0	518
72	274
0	156
8	112
0	97
0	10
4	83
0	1
0	0
1	0
0	120
119	208
0	0
16	88
0	0
36	0
55	95
0	10
0	8
0	5
0	1
0	0
0	0
0	4
0	3
0	0
0	4
0	1
0	2
0	3
0	0
0	2
0	73
0	70
0	67
3	78
1	12
0	9
3	8
0	1
0	3
0	2
0	0
0	1
0	177
0	171
0	12
0	39
0	68
0	12
0	7
0	0
0	0
0	0
0	0
0	0
5	114
0	98
38	143
6	112
0	109
0	42
0	32
0	34
0	11
0	22
0	11
2	2
0	2
0	0
0	0
0	0
0	37
0	31
2	51
0	92
0	49
2	62
0	520
0	586
3	63
0	468
0	517
5	312
0	34
0	19
1	55
1	80
0	95
5	18
0	32
0	4
0	20
0	33
0	0
0	110
0	368
0	82
124	360
0	0
4	69
0	69
0	37
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
95	160
0	112
2	38
0	27
6	13
1	0
0	45
0	157
0	209
0	46
0	59
2	177
5	165
0	90
0	20
0	24
0	1
0	144
0	28
0	45
0	35
0	34
1	10
0	3
0	4
0	2
4	2
2	2
0	0
0	3
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	103
0	6
11	255
2	170
1	305
290	405
0	152
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	101
0	108
17	130
0	126
0	5
16	200
0	1
2	193
0	3
0	18
0	58
0	65
0	0
0	12
0	12
0	11
0	1
0	20
0	1
0	4
0	6
0	0
6	840
0	865
0	299
0	402
0	42
0	9
0	3
2	3
5	1
0	45
0	26
0	33
0	213
0	33
0	84
0	247
3	6
0	106
0	55
0	52
0	152
0	218
0	10
0	32
0	236
0	52
0	55
1	32
4	236
4	206
0	56
2	197
0	13
0	80
0	0
19	63
0	8
0	48
1	48
0	0
5	2
10	859
0	1442
3	1336
30	1081
0	1288
0	1252
0	610
4	403
0	0
0	0
0	0
26	155
0	153
0	21
0	15
0	5
0	16
1	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	28
0	10
4	28
1	28
0	196
0	0
0	0
1	76
0	52
0	29
0	0
0	0
0	34
41	160
0	140
0	4
0	3
0	5
0	0
0	5
0	4
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	4
1	228
0	340
0	338
0	4
0	236
0	179
1	0
4	20
0	0
184	273
1	249
0	75
0	155
0	51
0	155
0	76
6	128
0	76
0	76
0	76
0	129
0	38
0	34
0	27
0	20
0	26
0	10
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	3
0	183
1	58
0	194
0	5
0	18
1	85
0	63
4	55
2	11
1	174
1	44
0	32
1	36
0	12
0	15
0	21
0	25
0	52
0	25
0	6
2	22
0	22
0	26
0	119
0	11
1	3
0	0
0	0
125	1736
0	38
0	449
0	804
1	390
0	921
0	1369
0	985
5	962
9	150
0	0
0	24
0	42
0	384
0	56
0	363
0	279
2	30
0	341
0	27
0	193
0	324
1	18
0	267
0	5
0	23
0	11
0	0
0	27
0	20
0	44
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	659
26	784
1	37
0	638
1	12
0	622
0	318
0	720
0	52
0	1
1	35
3	9
0	72
0	335
0	72
0	290
2	280
0	108
0	106
10	118
0	50
0	118
2	109
0	113
0	123
0	109
0	115
0	0
0	4
252	120
