UniqueCount	AmbigCount
0	114
0	64
7	267
6	175
0	45
0	229
19	299
1	144
5	139
1	107
0	0
17	16041
0	13964
0	16518
50	2127
0	5563
25	3345
4	4770
0	2344
0	24
0	239
6	0
0	3
0	3
4	3
0	3
0	5
0	5
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	13
0	0
0	0
4	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	9
0	0
0	0
0	0
0	0
0	0
0	0
0	1195
1	142
9	7
0	49
0	49
0	80
0	1049
1	117
0	1042
0	225
0	336
0	254
0	336
2	254
0	325
0	421
0	303
0	195
0	121
0	284
0	11
0	907
0	323
4	780
1	505
0	88
6	29
10	0
0	0
0	61
0	82
1	133
0	131
0	105
65	188
0	64
0	133
0	134
0	139
1	130
0	55
0	157
0	0
1	0
0	0
1252	82
0	0
0	34
8	48
0	5
1	5
0	60
2	55
0	60
0	4
7	17
0	6
25	49
0	49
12	2
0	24
0	3
0	0
35	6
0	6
4	0
1	2183
0	230
0	2809
4	877
8	11
0	2319
3	840
142	1460
4	1371
2	331
0	335
0	288
0	268
0	21
1	13
2	4
0	4
0	9
101	9
1	2087
3	1806
0	1797
2	2240
19	1672
49	853
0	355
2	0
0	0
0	519
0	349
0	218
0	75
1	75
0	3
9	1
0	41
0	221
0	66
3	8
0	39
2	0
0	9
0	9
0	8
0	0
3	10
0	6
10	15
0	3
0	15
0	25
6	25
0	25
0	19
0	71
0	51
3	23
0	32
26	17
54	49
0	66
0	4
0	33
2	0
0	10
0	2
0	0
1	92
0	92
0	716
1	689
0	725
0	710
0	106
0	709
0	118
0	17
0	13
0	32
0	700
7	13
0	675
0	1
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	2
0	24
0	0
0	21
16	24
0	24
0	21
0	0
0	22
0	13
0	1
0	0
0	0
0	3
0	0
0	0
0	0
60	379
1	379
1	376
0	108
1	38
0	110
14	280
16	0
59	30
1	27
2	6
0	19
0	1
0	3
0	0
0	0
0	0
473	1176
0	1176
16	208
14	208
49	12
0	115
0	34
0	14
0	6
0	98
0	53
0	15
0	8
0	8
0	5
0	8
0	8
0	3
0	3
0	4
0	4
0	7
0	2
0	0
0	2
0	2
0	0
0	0
0	49
0	10
0	135
0	131
0	156
1	333
0	102
3	5
0	186
0	5
0	217
1	230
0	279
0	277
0	109
0	151
0	164
0	155
0	186
0	224
0	140
0	34
0	54
1	16
0	164
0	163
16	33
0	137
0	12
0	0
1	4
0	0
0	0
0	8
0	5
0	8
0	0
932	151
6	150
1	57
0	0
0	0
1	1008
2	1100
0	1167
0	1160
0	947
0	1142
0	1142
0	1087
0	1036
0	1025
0	978
0	1114
0	1158
5	998
0	1007
0	992
0	7
0	935
0	581
3	908
0	182
0	34
0	343
0	166
0	106
0	84
0	1
0	191
0	184
1	192
0	192
0	192
0	193
0	191
0	192
0	5
0	94
3	381
17	394
0	388
0	376
0	356
0	382
0	348
0	351
0	387
3	186
0	77
0	0
0	0
3	6
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	76
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	11
0	11
0	0
0	34
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	54
0	66
0	210
2	237
0	235
0	224
0	3
0	2
10	10
0	149
2	12
0	6
0	6
0	61
0	66
0	55
0	8
0	1
0	2
0	11
0	0
0	14
0	8
0	10
0	66
0	8
0	0
0	23
0	55
0	11
0	25
0	57
0	7
0	52
0	11
0	3
0	19
0	56
0	7
0	5
0	55
3	5
0	0
0	57
0	53
0	19
0	11
0	2
0	1
0	50
0	5
0	15
0	41
0	5
0	0
0	4
0	44
0	47
0	45
0	5
0	0
0	0
0	0
0	5
0	0
5	8163
2494	12622
181	12537
0	12514
0	10075
6	8929
0	8153
1	8141
0	0
83	6
40	391
0	3
33	9
82	403
0	6
1	2
0	108
42	86
1004	1840
0	25
9	1798
1	1029
0	6
1	0
0	0
0	0
1563	0
0	1555
0	1555
6	1513
0	1513
88	1513
0	1328
0	1328
0	1554
0	1026
0	5
1	0
8	147
0	132
0	130
9084	297
0	260
18	16
0	782
16	424
0	2
0	4
0	138
0	1
0	1
0	174
0	264
0	146
0	2
0	399
0	36
0	74
0	154
0	225
0	135
0	0
0	0
0	191
0	227
0	294
186	383
0	213
0	230
0	230
0	127
0	155
0	57
8	187
0	76
0	34
0	108
4	149
7	15
0	166
0	61
0	52
17	76
0	23
8	1215
1	1730
3	1798
0	1798
0	1799
0	1776
0	1811
2	1797
0	1797
0	1789
5	1804
0	1804
0	1804
0	1805
0	1794
2	957
0	1384
9	506
6	119
0	133
0	17
0	39
0	99
0	327
0	334
0	100
0	112
0	93
0	1
388	161
0	119
0	73
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
7	251
9	59
6	49
0	56
50	173
6	49
0	134
0	32
0	992
63	935
0	243
0	126
0	240
0	60
375	25
0	25
32	141
3	0
0	116
15	19
0	100
0	61
8	54
0	16
8	1048
0	756
21	2230
1	1785
0	286
2	747
0	497
0	182
1	538
2	480
0	236
0	12
0	0
0	0
0	1
0	0
0	0
9	34
0	0
0	224
5	196
0	284
0	372
1	214
5	194
0	256
0	224
0	53
0	61
0	55
0	3
0	28
0	9
0	6
0	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
2195	840
150	840
9	382
4	0
0	170
0	38
0	169
2	171
1	171
0	15
0	4
0	2
0	14
0	0
0	0
0	0
0	0
0	22
0	22
0	1
0	1
0	0
0	0
0	3169
72	691
0	3656
0	1931
47	3601
10	2122
0	3481
0	3358
4	2063
0	1173
0	0
4	0
7	12
0	0
0	120
2575	2114
58	1960
0	924
7	529
10	0
0	6
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	6
0	6
0	6
0	4
0	0
3	2020
9	2020
14	1705
0	51
0	605
2	1100
0	97
7	720
0	31
0	96
2	44
0	37
0	27
0	48
0	361
1	361
0	3
0	9
0	6
0	99
0	0
0	0
0	0
0	0
0	0
0	11
0	2
0	0
0	0
0	0
0	0
2	61882
110	47112
2	50463
4	52845
8	50113
2	21108
0	20261
4	18493
4	8008
3	16625
4	4760
3	5494
2	5493
7	6679
52	6950
2	1
0	0
0	0
0	0
0	25
0	0
0	0
0	1
0	0
0	1
1	0
0	1
0	1
0	0
0	0
13	6
0	0
1	5
0	5
0	5
0	5
0	9
0	9
0	9
0	3
0	0
1706	71
9	4
0	39
356	13
2	1
0	1
0	0
0	0
1	25
12	58
1	62
3	60
5	22
0	37
329	504
3	497
0	287
753	574
0	364
0	572
0	438
0	0
5	4
0	4
0	4
0	0
0	0
16	66
0	0
0	92
24	14
0	84
2	2
0	7
4	747
0	699
0	699
1	0
0	451
0	451
0	9
0	48
0	0
0	0
17	0
30	15358
0	15303
38	4226
398	12460
0	15418
2	1085
0	0
0	4
0	0
241	513
1	516
14	413
0	240
0	0
0	0
29	162
467	661
0	612
6	640
0	22
2	0
7	245
0	728
121	901
3	54
0	35
1	0
0	0
0	0
0	145
0	22
3	22
12	1423
0	1845
0	1845
0	185
0	7
0	106
5	145
0	66
0	258
0	48
0	0
0	0
0	0
185	1936
0	1631
0	1363
0	1620
0	1924
0	1433
0	1410
0	1410
0	0
0	57
0	77
0	77
0	216
0	19
0	0
0	47
0	85
0	0
0	8
3	24
0	5
2	25
0	25
0	8
0	3957
2	5
747	6480
0	2993
0	1172
0	3172
46	1537
0	159
0	1670
1	518
0	0
0	41
1	13
0	81
2	47
0	4
2	102
0	14
2	87
0	63
0	61
0	4
1672	754
5	533
97	760
0	0
8	1
566	112
0	112
1	0
0	0
0	0
191	351
0	31
0	6
14	314
0	3
13	239
2	34
0	13
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
2	1394
0	4285
2	1646
1	1817
2	3600
0	527
4	1504
0	1558
2	4746
0	1828
3	1079
0	2416
0	1686
0	1534
0	1615
0	1728
0	1303
0	1757
0	80
0	1248
0	794
0	768
0	199
0	77
0	98
0	17
0	6
0	1176
0	317
0	32
0	9
0	7
0	7
0	524
0	15
0	11
17	44
0	44
0	3
0	3
0	0
0	0
2	204
345	597
0	42
1	321
1	386
0	47
2	1980
88	2231
56	773
0	17
41	229
0	407
0	59
0	41
0	5
5	92
0	186
0	0
3	0
3	0
8	1674
1540	1871
0	366
2	296
0	268
8	197
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
355	57
0	47
0	28
7	23
0	0
5	0
0	0
13	4
0	0
0	4
0	0
7	8
1	2
60	1313
37	1314
8	422
4	281
0	5
4	4
5	686
0	119
0	793
0	772
3	188
0	180
0	697
0	125
7	96
86	177
0	53
0	141
0	181
0	181
0	132
0	122
0	144
0	97
0	108
0	86
0	21
1	20
3	594
0	467
7	386
29	119
11	1199
0	614
0	1101
0	616
0	442
0	437
0	435
0	509
0	220
12	127
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	5
0	551
0	505
0	502
0	541
0	175
0	154
0	181
0	175
0	142
0	158
0	113
0	16
0	24
0	26
0	20
1	9
2	23
0	6
1	0
0	542
0	551
11	22
19	211
0	186
1	25
0	22
0	30
5	30
8	16
0	2
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	0
0	3
0	3
0	0
0	0
179	1002
0	1002
10	755
0	1133
3	437
1044	3968
2	736
0	784
6	274
0	910
0	336
13	1996
2	0
0	5347
0	5347
2	5381
2	1601
13	5123
0	3244
0	393
0	338
0	552
0	5337
0	5586
0	5291
15	781
0	5047
0	4941
0	5336
3	161
0	5380
0	137
0	430
5	5424
0	5405
0	5628
0	5398
0	5403
0	5477
0	473
2	5046
0	221
1	4638
108	4519
0	2633
0	2400
0	0
0	111
33	213
2	192
0	149
3	17
1	70
0	59
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	7
0	0
0	0
0	0
0	0
0	3595
0	3627
0	3
0	72
0	3007
0	1012
0	918
0	227
0	312
0	189
0	1749
0	1547
0	824
0	0
0	97
0	97
10	942
27	63
1	111
3	58
0	0
0	0
2886	695
25	204
3	636
60	156
0	0
0	0
18	0
0	0
0	0
0	0
0	0
1	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2537
0	2545
0	43
0	2522
0	532
0	433
2	1298
0	1074
4	429
0	1053
0	679
0	0
0	0
0	0
0	8
0	90
0	1997
0	1912
1	146
0	58
0	12
0	1967
0	1921
0	30
0	9
1	59
0	25
6	5
0	0
0	45
0	45
30	77
0	62
0	315
0	20
0	315
0	62
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	109
3	109
0	39
3	8
0	1
3	4
0	625
3	598
0	54
4	609
0	633
0	575
0	0
0	0
0	0
2	0
0	6
0	6
0	0
0	5
0	0
0	1
0	1
0	0
0	0
0	0
0	1
0	0
0	5
0	5
0	5
0	5
0	1
0	0
0	4
0	0
0	0
0	0
0	0
1	1
0	0
3	23
0	6
2294	421
4	421
0	17
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	172
0	185
7	156
0	164
0	37
0	117
0	76
3	66
0	24
0	18
1	14
4	342
10	919
0	964
0	363
0	968
0	184
0	33
0	25
0	57
0	72
0	0
0	0
39	10
8	6
0	79
0	0
0	0
1147	631
0	83
0	11
0	384
2	10
0	0
0	439
0	0
0	1839
75	1727
0	380
0	1800
0	311
0	0
0	0
0	0
18	4
0	3
0	1
2	0
0	0
0	0
0	81
0	129
0	50
0	66
0	5834
0	60
0	88
0	388
0	89
12	5831
3	150
30	807
0	1795
1	366
3	511
0	347
1	2584
0	306
11	3
0	681
3940	921
0	105
0	139
0	59
3	241
0	0
0	96
0	107
0	486
0	388
0	465
0	100
13	5
0	22
0	11
3	15
0	6
0	124
0	104
0	18
0	122
0	98
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	6
0	6
0	1
0	1
0	1
0	2
0	0
0	2
0	0
0	0
0	2
0	0
0	7
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	2
35	21
0	21
3762	1325
11	319
0	422
1	584
6	0
6	0
0	0
0	87
36	87
0	27
0	15
0	5
0	5
1	3
14	6
0	6
100	29
39	0
0	0
0	71
339	207
0	139
0	139
3	81
0	59
42	532
276	3281
0	298
45	3327
1	181
1	336
0	539
179	3265
0	361
0	34
0	0
16	0
0	0
0	0
0	1
0	0
3	293
0	1014
1	1965
34	1
3	1766
0	169
0	122
0	1526
0	1008
19	1871
0	352
7	96
32	0
27	16
0	3
1	3
4	4
0	0
0	0
1	102
0	12
0	14
0	3
0	0
0	0
0	2
121	4526
0	972
4	3611
9	6
2	196
145	182
108	15
0	0
1	83
0	97
5	102
30	116
5	49
8	39
14	18
0	3
10	19
0	1
0	0
0	687
0	0
1	5
37	1
0	0
0	1
2	14
73	73
0	55
0	41
0	20
0	0
60	16
0	10
0	1
4	12
0	12
0	7
1	16
0	0
0	0
0	21
0	22
14	27
0	22
0	7
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
3	14
0	3
3	4
4	4
2	6
0	14
1	0
1	0
17	1032
0	1858
59	598
7	1196
10	1058
0	633
0	0
3	0
0	1622
0	1735
0	1726
0	811
0	617
2	298
6	453
1	206
0	12
0	137
0	355
0	152
0	145
1	105
0	67
304	1981
3	326
1	317
1	1378
0	839
4	531
0	506
0	97
48	69
0	40
0	42
0	29
372	39
4	39
1	0
178	639
4	53
0	582
63	575
655	0
0	0
0	5
3	0
0	0
0	0
0	0
0	0
34	0
3952	2595
0	584
0	2011
2	341
7	324
0	6
0	270
0	259
0	214
1	9
2	12
0	87
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	0
0	0
0	0
0	0
0	0
0	0
0	0
0	431
0	982
11	874
0	647
0	65
2	80
0	0
0	0
1139	304
0	53
0	296
10	210
30	531
1467	6189
3	2503
51	458
0	366
0	47
0	519
0	61
0	165
3	124
0	570
4	1212
0	2329
4	88
0	45
15	1518
0	4
6	0
110	2282
1	762
6	2226
2	1759
5	321
2	209
0	166
0	425
0	265
0	100
3	166
0	148
2	55
1305	67
1	21
0	42
0	0
1	3
0	142
0	142
0	0
5	3
0	0
187	571
3	553
0	205
17	54
1	163
0	0
0	264
2	264
0	204
0	232
0	127
6	19
0	6671
0	6051
0	6252
5	4535
0	6233
7	6133
6	5181
0	5634
0	4161
0	3921
0	2366
0	971
0	760
0	537
16	144
0	0
0	513
21	512
28	852
4	34
0	21
12	24
2	526
0	515
8	304
1	2
0	509
0	0
0	0
0	2283
0	741
1	804
0	752
0	2540
0	735
0	2542
1	2539
0	740
0	2540
0	671
0	2541
0	795
0	2540
0	1203
0	1085
0	742
0	0
0	0
5	257
1	274
2	158
0	2
0	83
0	84
5	7
0	20
0	0
0	0
327	24
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	3
0	3
0	5
0	5
0	5
0	5
0	1
0	0
0	0
0	0
0	0
20	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2053	1254
8	1254
1301	0
0	0
0	0
20	2038
110	2038
347	2512
30	2463
1	2173
0	0
654	697
32	7170
0	7158
3	189
0	413
3	327
0	0
0	9
0	9
0	13
0	13
0	13
0	0
0	0
0	0
0	0
0	337
0	333
1	312
0	1
0	18
0	18
0	3
0	0
3	4254
0	4239
66	2541
0	716
12	299
3	726
14	1916
13	1465
75	1457
7	1466
7	117
0	26
0	181
4	0
11	5107
0	6005
0	5998
0	5427
1	5658
0	5673
0	6011
7	923
0	6036
0	519
0	0
0	1885
0	1885
0	1229
19	512
0	241
0	0
38	10
0	0
0	0
0	0
0	0
0	0
0	3
0	5455
0	5454
0	3566
0	4302
2	232
0	3123
2	3251
7	2227
0	347
0	660
0	320
4	74
9	34
0	32
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	10
0	68
0	0
0	213
0	4
0	426
14	465
66	7
0	5
0	387
6	57
1	237
0	5
0	224
11	104
0	48
0	0
0	0
0	8
0	8
0	6
0	6
0	4
0	6
0	0
0	86
0	86
1	87
0	82
0	88
2	84
0	84
0	67
0	16
0	7
0	4
0	0
0	0
0	2519
0	2419
32	1392
0	30
7	2240
7	72
0	193
6	115
0	158
0	119
28	896
7	576
2	105
0	139
0	48
0	0
16	10
0	1
0	10
3147	4496
19	2112
21	68
0	480
0	770
0	2
0	452
0	115
0	115
0	93
0	33
0	25
0	494
3	391
0	93
0	53
0	2
0	2
0	0
0	0
0	0
0	0
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	19
0	37
0	33
0	8
0	12
0	18
13	21
4	3
0	21
24	9
15	10
0	8776
0	8606
73	8610
11	2382
3	2796
0	8927
0	859
0	530
7	2726
0	1905
4	4077
3	0
0	6
0	0
0	0
151	13
77	13
7	13
8	0
0	0
0	9
0	0
0	180
0	1305
0	1298
0	1237
0	137
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	430
0	2582
3	2416
28	2015
5	1356
0	471
5	1
0	0
0	0
0	0
0	0
0	0
1	2
0	2
0	2
3	2592
0	2672
139	2488
0	79
0	923
90	417
0	50
0	0
0	0
5	6263
0	6263
3	3254
19	1133
0	64
0	0
0	0
0	0
7	0
0	1
0	5
0	4
0	3
5	3
0	5
0	0
4	19
0	4
0	498
0	7999
4	6645
0	6723
0	2758
20	7967
0	4614
0	7147
0	7031
0	2970
0	2586
4	3289
0	163
121	878
2	878
0	2
0	0
0	2
14	2
0	0
0	2
0	2
0	0
5	0
21	35
0	35
0	6
0	6
0	6
0	2
0	0
0	124
0	202
0	77
0	19
0	152
0	123
3	57
0	25
0	6
0	39
0	9
0	0
11	5
0	0
6	0
100	1184
1	403
36	781
2	0
0	0
0	0
0	0
258	41735
180	22425
3	43300
5	42076
1	41891
0	39158
3	29
1	51
1	46
2	15
0	5
2	3121
0	3121
0	2299
5	166
86	554
1	186
0	450
194	1937
0	479
3	460
0	701
0	978
11	901
1	451
2	270
0	1535
0	942
0	1037
1	813
0	1011
4	227
8	863
3	65
1	494
0	542
0	231
0	462
0	464
0	272
2	51
12	35
1	104
0	38
3	949
1	867
0	835
0	569
1	307
0	51
17	295
0	55
0	30
683	0
14	44
0	0
0	0
0	0
0	0
0	1993
0	212
1	1676
68	2027
0	126
56	2025
0	1404
0	1346
1	1048
1	1267
0	198
4	1275
0	1174
0	1738
107	1301
0	1122
4	946
1	707
0	77
2	147
0	4
0	0
0	0
0	34
22	48
0	0
0	15
0	0
76	0
196	281
0	176
0	170
4	106
12	68
0	0
0	0
17	1504
0	881
0	86
0	1470
5	149
0	888
1	988
0	48
1	56
0	596
0	586
5	563
109	618
18	134
0	134
4	63
0	27
4	40
0	13
9	1
0	8
0	3854
0	3778
5	177
10	398
34	698
0	101
29	112
0	0
0	0
0	0
0	0
0	0
26	324
0	335
250	368
6	318
0	335
0	128
0	65
0	110
0	43
0	95
9	0
0	8
0	8
0	0
0	0
0	0
0	156
0	132
0	177
0	697
0	141
10	318
0	5412
11	5545
3	265
0	4770
0	4847
3	3273
0	501
0	186
0	448
5	887
0	1111
24	106
1	189
0	11
11	377
1	614
0	0
0	712
0	2087
0	35
820	2087
0	0
0	84
0	84
0	43
0	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
1244	1155
4	1064
0	83
7	27
32	47
0	0
0	216
0	360
0	590
0	236
0	272
6	455
17	436
2	365
0	126
0	142
1	60
0	321
0	110
0	20
0	20
2	19
3	8
0	0
2	1
0	1
2	4
5	0
0	0
0	1
0	1
0	3
0	6
0	1
0	6
0	1
0	1
0	1
0	1
0	1
0	1
0	98
0	1
16	1067
0	482
2	1159
849	1265
16	213
0	5
0	6
0	2
0	6
0	2
0	2
0	6
0	4
0	4
0	0
0	0
0	111
0	786
56	989
0	969
0	24
18	1068
0	6
44	1059
3	229
1	54
0	150
0	166
0	0
0	25
4	21
0	24
0	4
0	31
0	3
0	15
0	14
0	0
13	4249
0	4360
3	1122
0	1484
0	73
0	75
0	3
0	3
5	0
2	201
0	146
0	174
9	619
1	121
0	226
0	684
15	62
0	142
0	244
2	200
1	338
0	590
0	37
0	174
0	635
0	173
0	240
2	131
36	635
84	585
0	166
10	447
0	0
0	121
0	0
27	121
6	0
43	4162
115	4162
0	0
44	14
1	1411
0	1814
0	1782
30	1084
0	1696
0	1689
0	1218
0	540
0	0
0	0
0	0
180	1135
0	1133
0	151
0	132
0	15
0	68
5	120
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	0
0	0
0	0
0	0
0	27
0	4
3	27
3	27
0	164
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
12	176
0	176
1	100
0	66
0	631
2	44
7	591
9	137
1	609
2	603
0	36
3	86
0	97
3	58
4	18
9	20
0	0
0	0
0	0
0	0
0	0
0	0
7	17
0	33
0	251
0	446
0	440
0	2
0	327
0	258
1	0
5	9
0	0
4440	20081
87	20081
26	58
0	261
0	67
0	266
0	88
0	240
0	83
0	88
0	83
0	240
0	32
0	34
0	26
0	18
0	21
0	7
0	0
0	0
0	0
26	1504
1	1511
5	72
0	58
2	208
0	81
3	231
0	223
0	222
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	1416
0	260
1	1435
0	28
1	80
1	333
0	183
